"methods","samples.logP","samples.logN0","samples.log_sigma_d","samples.log_sigma_p","samples.log_tau","samples.log_delta"
"Delay reconstruction",2.8009229122302,5.82451087743891,-1.08308999637216,-2.03380226982846,1.96039573359754,-1.20244865525813
"Delay reconstruction",3.07189852473653,5.54646561541403,-1.31009134146557,-2.44355579632288,1.9267916485666,-1.25339147359798
"Delay reconstruction",3.179420914566,5.58067789128148,-2.52654779204273,-1.31343725637886,1.72573536140222,-1.28022181299404
"Delay reconstruction",2.96655552666587,5.72142173448767,-3.27774162815304,-1.43752171627738,1.87932748507824,-1.48883115246182
"Delay reconstruction",3.39677342323962,5.30009845499706,0.845269535087275,-1.77459634996808,1.70246684816972,-0.94759265861175
"Delay reconstruction",3.39677342323962,5.30009845499706,0.845269535087275,-1.77459634996808,1.70246684816972,-0.94759265861175
"Delay reconstruction",3.07764928629784,5.72309770013451,-1.43667385587048,-1.93074867955234,1.83649783313456,-1.01049153124734
"Delay reconstruction",2.60484372825005,5.97065666588449,-0.781274339896674,-1.50413845311878,1.91881686385608,-1.08146986368554
"Delay reconstruction",2.66543426809749,5.96614351310258,-1.48937009877744,-1.08667676416518,1.90147681983391,-0.965929539259184
"Delay reconstruction",3.01501871515789,5.62051040019379,0.0804001473511002,-1.36795990365395,1.74245206788942,-0.968823351547193
"Delay reconstruction",3.01501871515789,5.62051040019379,0.0804001473511002,-1.36795990365395,1.74245206788942,-0.968823351547193
"Delay reconstruction",3.07396099177831,5.60458734656449,-1.67589200343443,-1.7359135165362,1.87572921142974,-1.15530592430789
"Delay reconstruction",2.62274796031905,5.8099990025736,-2.40780764850332,-1.0846965123823,2.13507417163891,-1.48198060140808
"Delay reconstruction",3.07396099177831,5.60458734656449,-1.67589200343443,-1.7359135165362,1.87572921142974,-1.15530592430789
"Delay reconstruction",3.07396099177831,5.60458734656449,-1.67589200343443,-1.7359135165362,1.87572921142974,-1.15530592430789
"Delay reconstruction",3.28625459201753,5.51273545216211,-0.142270693202613,-1.03799526032079,1.85832208374956,-1.37307795997052
"Delay reconstruction",3.28625459201753,5.51273545216211,-0.142270693202613,-1.03799526032079,1.85832208374956,-1.37307795997052
"Delay reconstruction",4.15904999465323,4.80568920759987,0.726323792554738,-0.793154971097459,1.31707118845672,-1.19919695317226
"Delay reconstruction",4.15904999465323,4.80568920759987,0.726323792554738,-0.793154971097459,1.31707118845672,-1.19919695317226
"Delay reconstruction",3.1586682914922,5.62082383526834,-0.63305979647374,-0.821932462039983,1.86868546259466,-1.34877490288551
"Delay reconstruction",3.1586682914922,5.62082383526834,-0.63305979647374,-0.821932462039983,1.86868546259466,-1.34877490288551
"Delay reconstruction",3.31270230687154,5.40425134282045,-0.0367177156398628,-1.30089060996128,1.93057750102049,-1.11143131362913
"Delay reconstruction",3.1586682914922,5.62082383526834,-0.63305979647374,-0.821932462039983,1.86868546259466,-1.34877490288551
"Delay reconstruction",2.64823377030628,5.93492522814958,-0.248671956289577,-0.548170863210564,1.9618330109931,-1.16662199340342
"Delay reconstruction",3.12483197521809,5.39660693009647,0.939785177059932,-0.951861800323849,1.59745001143579,-1.34284885450745
"Delay reconstruction",3.12483197521809,5.39660693009647,0.939785177059932,-0.951861800323849,1.59745001143579,-1.34284885450745
"Delay reconstruction",3.06190403545314,5.40798057223442,0.539755946531528,-1.5068974094542,1.60775256817641,-1.0497785486071
"Delay reconstruction",2.4426900985876,5.89183480280851,0.331484273464286,-0.494672564590597,1.7311635127728,-1.53109943860598
