"methods","samples.logP","samples.logN0","samples.log_sigma_d","samples.log_sigma_p","samples.log_tau","samples.log_delta"
"Curve matching",3.27523147864216,5.42171197235499,-0.595398430684183,-1.32107010352416,1.92355383165943,-1.10030651487761
"Curve matching",2.46047450884483,5.8890238753607,-0.438690927937351,-0.66516825603434,2.04826644009354,-0.981617620968745
"Curve matching",2.28496801084942,6.00411422082849,-0.149035925473582,-0.8196528472735,2.09783457829428,-0.803993789012652
"Curve matching",4.05767655245577,4.85377174724556,-0.861384905137754,-0.70062626272894,1.79568937526961,-1.16534749297931
"Curve matching",4.05767655245577,4.85377174724556,-0.861384905137754,-0.70062626272894,1.79568937526961,-1.16534749297931
"Curve matching",3.57389714408267,5.22332797033316,-0.628664942840331,-2.30051291964474,2.01185795019659,-1.02242006032473
"Curve matching",3.53977246128723,5.13406280777459,-1.11994934246102,-0.919378350623841,1.88142364194026,-1.02487227485708
"Curve matching",3.53977246128723,5.13406280777459,-1.11994934246102,-0.919378350623841,1.88142364194026,-1.02487227485708
"Curve matching",3.53977246128723,5.13406280777459,-1.11994934246102,-0.919378350623841,1.88142364194026,-1.02487227485708
"Curve matching",3.53977246128723,5.13406280777459,-1.11994934246102,-0.919378350623841,1.88142364194026,-1.02487227485708
"Curve matching",3.53977246128723,5.13406280777459,-1.11994934246102,-0.919378350623841,1.88142364194026,-1.02487227485708
"Curve matching",3.53977246128723,5.13406280777459,-1.11994934246102,-0.919378350623841,1.88142364194026,-1.02487227485708
"Curve matching",4.0129617755368,5.13069832354335,-1.26179453357596,-1.95744658276966,1.7933857473769,-1.24872881935731
"Curve matching",3.92475262901747,5.18421120037269,-1.30233718174176,-1.53053176845997,1.83525179776261,-1.21267987757998
"Curve matching",3.22238508531615,5.67758563820563,-0.941665012770064,-0.710331072527116,2.0102740989713,-1.04512598357698
"Curve matching",3.22238508531615,5.67758563820563,-0.941665012770064,-0.710331072527116,2.0102740989713,-1.04512598357698
"Curve matching",3.87115421409325,5.10197039945689,-2.21329943396934,-1.9775570546147,1.70774669376065,-1.30726191016614
