"methods","samples.logP","samples.logN0","samples.log_sigma_d","samples.log_sigma_p","samples.log_tau","samples.log_delta"
"Summary statistics",4.28194318243025,4.99455577477591,-0.203956485596543,-1.38557524036552,0.927282894078001,-0.695606147729612
"Summary statistics",4.81290712097794,4.67212107701332,1.16034469196179,-0.942802048737965,0.913376899142181,-0.867204547101825
"Summary statistics",4.81290712097794,4.67212107701332,1.16034469196179,-0.942802048737965,0.913376899142181,-0.867204547101825
"Summary statistics",4.81290712097794,4.67212107701332,1.16034469196179,-0.942802048737965,0.913376899142181,-0.867204547101825
"Summary statistics",2.79363152550559,5.67441588315698,-0.996383285185344,-0.212764124495568,2.26405286269942,-1.26528456063936
"Summary statistics",2.79363152550559,5.67441588315698,-0.996383285185344,-0.212764124495568,2.26405286269942,-1.26528456063936
"Summary statistics",2.6936335102628,5.79444747689671,-0.904962304418894,-0.22286034909816,2.2509611245716,-1.04113095191478
"Summary statistics",2.6936335102628,5.79444747689671,-0.904962304418894,-0.22286034909816,2.2509611245716,-1.04113095191478
"Summary statistics",2.17730050914025,6.29099581111272,-0.555043941347173,-0.188302897858258,2.42283779586622,-1.12397796600898
"Summary statistics",2.70250292830624,5.97161254236264,-0.2204852203018,-0.460685401158204,2.34039936318467,-0.832585421261717
"Summary statistics",2.43304657248072,6.02700024401632,-0.626623925377681,-0.445198020987979,2.51155614566249,-1.3266654123649
"Summary statistics",2.17730050914025,6.29099581111272,-0.555043941347173,-0.188302897858258,2.42283779586622,-1.12397796600898
"Summary statistics",2.17730050914025,6.29099581111272,-0.555043941347173,-0.188302897858258,2.42283779586622,-1.12397796600898
"Summary statistics",2.30390061824472,6.12920877738522,0.0369515524722857,-0.123361480754976,2.68448473655102,-0.901492502834406
"Summary statistics",2.30390061824472,6.12920877738522,0.0369515524722857,-0.123361480754976,2.68448473655102,-0.901492502834406
"Summary statistics",2.92763273277319,5.99213682854902,-0.38252618573619,-0.463687750174155,1.38637041611521,-0.795292026413515
"Summary statistics",2.92763273277319,5.99213682854902,-0.38252618573619,-0.463687750174155,1.38637041611521,-0.795292026413515
"Summary statistics",3.38277832691655,5.11356502911485,0.312113169221773,-0.213048509496292,1.96491304192131,-0.894938365470687
"Summary statistics",3.38277832691655,5.11356502911485,0.312113169221773,-0.213048509496292,1.96491304192131,-0.894938365470687
"Summary statistics",3.38277832691655,5.11356502911485,0.312113169221773,-0.213048509496292,1.96491304192131,-0.894938365470687
